Date,Open,High,Low,Close,Volume,feature1,feature2,feature3,feature4,feature5
2013-01-01,341.04998779296875,342.54998779296875,339.82501220703125,342.25,2014606,0.08618628233671188,0.15323886275291443,0.29186689853668213,0.2883009910583496,0.18040704727172852
2013-01-02,344.95001220703125,345.0,341.5249938964844,343.67498779296875,4854798,0.0908946618437767,0.11048103123903275,0.21897681057453156,0.28541994094848633,0.29422757029533386
2013-01-03,345.0,345.0,340.20001220703125,341.67498779296875,4571366,0.0,0.0,0.0,0.0,0.0
2013-01-04,342.5,342.5,336.3999938964844,339.67498779296875,5442254,0.0,0.0,0.0,0.0,0.0
2013-01-07,341.8500061035156,341.8500061035156,333.0,334.1000061035156,5502284,0.06028304249048233,0.0963100716471672,0.2467469871044159,0.3326677978038788,0.2639921307563782
2013-01-08,334.0,336.70001220703125,332.8500061035156,335.125,4942598,0.20398326218128204,0.26709598302841187,0.2947075664997101,0.15577632188796997,0.07843688875436783
2013-01-09,336.0,336.2749938964844,333.0249938964844,333.75,6435982,0.1868891417980194,0.1764557808637619,0.27199941873550415,0.2011396288871765,0.16351601481437683
2013-01-10,334.75,339.0,333.25,337.8999938964844,4565184,0.138032004237175,0.183592289686203,0.29404640197753906,0.22543957829475403,0.15888966619968414
2013-01-11,338.45001220703125,338.45001220703125,333.3500061035156,334.6499938964844,5141714,0.22146226465702057,0.27987807989120483,0.29662516713142395,0.12981893122196198,0.07221554219722748
2013-01-14,334.07501220703125,335.25,333.54998779296875,334.6499938964844,5694874,0.0,0.0,0.0,0.0,0.0
2013-01-15,335.3999938964844,337.7250061035156,332.5,334.1499938964844,4131688,0.0,0.0,0.0,0.0,0.0
2013-01-16,332.7749938964844,334.6000061035156,328.79998779296875,330.25,4575378,0.0,0.0,0.0,0.0,0.0
2013-01-17,328.8500061035156,335.42498779296875,327.0249938964844,333.3999938964844,6422072,0.16631121933460236,0.1493074595928192,0.25365594029426575,0.22283193469047546,0.20789344608783722
2013-01-18,335.0,337.0,327.6499938964844,331.42498779296875,10112346,0.038613803684711456,0.050063904374837875,0.14864005148410797,0.3187735974788666,0.44390860199928284
2013-01-21,330.0,331.70001220703125,327.375,329.2749938964844,5427360,0.1247306764125824,0.12488877773284912,0.23143675923347473,0.2688296437263489,0.2501141130924225
